eventId	personId	total	personName	"GROUP_CONCAT(CONCAT(score,' (',competitionId,')') SEPARATOR ' + ')"
222	2008COUR01	149	"François Courtès"	"30 (GaleriesLafayetteOpen2011) + 18 (NeptuneOpen2011) + 25 (MontpellierOpen2011) + 17 (LyonOpen2011) + 23 (VesoulOpen2011) + 15 (BreizhOpen2011) + 21 (CachanOpen2011)"
222	2009PETI01	129	"Loïc Petit"	"27 (VesoulOpen2011) + 23 (MontpellierOpen2011) + 22 (LyonOpen2011) + 37 (GaleriesLafayetteOpen2011) + 20 (NeptuneOpen2011)"
222	2009STIE02	127	"Olivier Stietel"	"19 (CachanOpen2011) + 34 (GaleriesLafayetteOpen2011) + 15 (NeptuneOpen2011) + 31 (MontpellierOpen2011) + 5 (DinsOpen2011) + 20 (BreizhOpen2011) + 3 (DolmenOpen2011)"
222	2008VIRO01	124	"Philippe Virouleau"	"18 (DolmenOpen2011) + 30 (MontpellierOpen2011) + 17 (BlindOpen2011) + 24 (LyonOpen2011) + 13 (NaonedOpen2011) + 22 (NeptuneOpen2011)"
222	2004GALL02	110	"Clément Gallet"	"21 (GaleriesLafayetteOpen2011) + 16 (CachanOpen2011) + 17 (BreizhOpen2011) + 12 (FrenchOpen2011) + 17 (VesoulOpen2011) + 11 (BlindOpen2011) + 16 (MontpellierOpen2011)"
222	2010ESTU01	109	"Rémi Esturoune"	"19 (FrenchOpen2011) + 40 (GaleriesLafayetteOpen2011) + 27 (CachanOpen2011) + 23 (LyonOpen2011)"
222	2010BOUV01	104	"Pierre Bouvier"	"18 (MontpellierOpen2011) + 32 (GaleriesLafayetteOpen2011) + 13 (NeptuneOpen2011) + 21 (LyonOpen2011) + 20 (VesoulOpen2011)"
222	2008HANK01	94	"Kanneti Sae Han (คันธ์เนตี แซ่ห่าน)"	"16 (FrenchOpen2011) + 25 (MontpellierOpen2011) + 13 (DinsOpen2011) + 21 (BreizhOpen2011) + 19 (NeptuneOpen2011)"
222	2010OLIV01	90	"Auguste Olivry"	"22 (MontpellierOpen2011) + 15 (FrenchOpen2011) + 27 (LyonOpen2011) + 26 (CachanOpen2011)"
222	2010DESJ01	86	"Jules Desjardin"	"35 (GaleriesLafayetteOpen2011) + 8 (NeptuneOpen2011) + 18 (FrenchOpen2011) + 14 (BlindOpen2011) + 11 (NaonedOpen2011)"
222	2008PIAU01	84	"Antoine Piau"	"16 (BlindOpen2011) + 15 (DinsOpen2011) + 22 (BreizhOpen2011) + 12 (NaonedOpen2011) + 19 (DolmenOpen2011)"
222	2009GUIL01	83	"Kevin Guillaumond"	"32 (MontpellierOpen2011) + 28 (LyonOpen2011) + 23 (NeptuneOpen2011)"
222	2007DUSS01	76	"Gaël Dusser"	"8 (BlindOpen2011) + 13 (MontpellierOpen2011) + 13 (FrenchOpen2011) + 16 (BreizhOpen2011) + 11 (DinsOpen2011) + 15 (DolmenOpen2011)"
222	2007LEMO01	75	"Laetitia Lemoine"	"17 (MontpellierOpen2011) + 16 (LyonOpen2011) + 24 (VesoulOpen2011) + 18 (GaleriesLafayetteOpen2011)"
222	2010KADD01	69	"Abdelhak Kaddour"	"14 (LyonOpen2011) + 33 (GaleriesLafayetteOpen2011) + 22 (VesoulOpen2011)"
222	2004CHAM01	67	"Edouard Chambon"	"41 (GaleriesLafayetteOpen2011) + 26 (LyonOpen2011)"
222	2008CABA03	64	"Jakub Cabaj"	"39 (GaleriesLafayetteOpen2011) + 25 (LyonOpen2011)"
222	2009DOUS03	59	"Valentin Doussin"	"12 (BreizhOpen2011) + 14 (DinsOpen2011) + 8 (NaonedOpen2011) + 13 (BlindOpen2011) + 12 (DolmenOpen2011)"
222	2008SECH01	58	"Amaury Sechet"	"7 (BlindOpen2011) + 27 (GaleriesLafayetteOpen2011) + 24 (CachanOpen2011)"
222	2008MORE02	55	"Hippolyte Moreau"	"18 (BreizhOpen2011) + 8 (DinsOpen2011) + 10 (NaonedOpen2011) + 10 (DolmenOpen2011) + 9 (BlindOpen2011)"
222	2010CAUD01	55	"Raphaël Cauderlier"	"15 (CachanOpen2011) + 10 (NeptuneOpen2011) + 10 (BreizhOpen2011) + 20 (GaleriesLafayetteOpen2011)"
222	2010GAUT01	52	"Yoann Gauthier"	"29 (GaleriesLafayetteOpen2011) + 23 (CachanOpen2011)"
222	2009LEFE01	50	"Quentin Lefebvre"	"25 (CachanOpen2011) + 16 (NeptuneOpen2011) + 9 (GaleriesLafayetteOpen2011)"
222	2008LEME01	49	"Pierre Lemerle"	"22 (GaleriesLafayetteOpen2011) + 21 (VesoulOpen2011) + 6 (DolmenOpen2011)"
222	2007WATI01	48	"Thomas Watiotienne"	"12 (MontpellierOpen2011) + 36 (GaleriesLafayetteOpen2011)"
222	2010KOHL02	44	"Erwan Kohler"	"19 (BreizhOpen2011) + 25 (VesoulOpen2011)"
222	2010VALO01	44	"Clément Valot"	"23 (CachanOpen2011) + 12 (DinsOpen2011) + 9 (NaonedOpen2011)"
222	2011PHIL01	43	"Alexandre Philiponet"	"25 (GaleriesLafayetteOpen2011) + 18 (VesoulOpen2011)"
222	2011PIHE01	38	"Raphaël Pihet"	"38 (GaleriesLafayetteOpen2011)"
222	2008ERBI01	37	"Guillaume Erbibou"	"4 (DolmenOpen2011) + 4 (BlindOpen2011) + 14 (BreizhOpen2011) + 3 (NaonedOpen2011) + 12 (GaleriesLafayetteOpen2011)"
222	2009WACH02	37	"Julien Wachter"	"19 (VesoulOpen2011) + 18 (LyonOpen2011)"
222	2011LEBA01	36	"Fabien Lebailly"	"12 (BlindOpen2011) + 1 (GaleriesLafayetteOpen2011) + 9 (DolmenOpen2011) + 7 (NaonedOpen2011) + 7 (DinsOpen2011)"
222	2004FONT01	35	"Benoît Fontaine"	"24 (GaleriesLafayetteOpen2011) + 11 (FrenchOpen2011)"
222	2009LEVY02	35	"Hugo Lévy"	"21 (MontpellierOpen2011) + 14 (NeptuneOpen2011)"
222	2009VERM01	34	"Olivier Vermersch"	"13 (CachanOpen2011) + 11 (GaleriesLafayetteOpen2011) + 10 (FrenchOpen2011)"
222	2004ROUX01	33	"Gilles Roux"	"18 (CachanOpen2011) + 15 (GaleriesLafayetteOpen2011)"
222	2004SECH01	31	"François Sechet"	"17 (GaleriesLafayetteOpen2011) + 14 (FrenchOpen2011)"
222	2009TISS01	31	"Lina Tissier"	"7 (MontpellierOpen2011) + 8 (BreizhOpen2011) + 8 (FrenchOpen2011) + 8 (GaleriesLafayetteOpen2011)"
222	2010DROU01	31	"Vincent Drouot"	"31 (GaleriesLafayetteOpen2011)"
222	2011LELE01	31	"Gaspard Leleux"	"15 (BlindOpen2011) + 16 (DolmenOpen2011)"
222	2005AKKE01	29	"Erik Akkersdijk"	"29 (CachanOpen2011)"
222	2008BARA01	29	"Bence Barát"	"29 (LyonOpen2011)"
222	2009GARC04	29	"Pau Vela García"	"29 (MontpellierOpen2011)"
222	2007GOUL01	28	"Joey Gouly"	"28 (CachanOpen2011)"
222	2008LAUR01	28	"Mario Laurent"	"17 (NeptuneOpen2011) + 11 (DolmenOpen2011)"
222	2009MORI05	28	"Paolo Moriello"	"28 (MontpellierOpen2011)"
222	2011BRAR01	28	"Alexandre Brard"	"28 (GaleriesLafayetteOpen2011)"
222	2007POLI01	27	"Lorenzo Vigani Poli"	"27 (MontpellierOpen2011)"
222	2008BAOY01	26	"Ting Sheng Bao Yang"	"26 (MontpellierOpen2011)"
222	2010DUVE01	26	"Thomas Duvernay"	"26 (GaleriesLafayetteOpen2011)"
222	2010GRAB01	26	"Daniel Grabski"	"26 (VesoulOpen2011)"
222	2009MARC01	25	"Alban Marchal"	"4 (NeptuneOpen2011) + 16 (VesoulOpen2011) + 5 (LyonOpen2011)"
222	2010CULL01	25	"Victor Cullot"	"2 (FrenchOpen2011) + 4 (GaleriesLafayetteOpen2011) + 2 (NaonedOpen2011) + 2 (NeptuneOpen2011) + 15 (VesoulOpen2011)"
222	2010SABA01	24	"Sergi Sabat"	"24 (MontpellierOpen2011)"
222	2010JACQ01	23	"Anthony Jacquemin"	"12 (LyonOpen2011) + 11 (NeptuneOpen2011)"
222	2011VASS01	23	"Aurélien Vasselle"	"23 (GaleriesLafayetteOpen2011)"
222	2010FOUL01	22	"Lucas Foulon-Mongaï"	"16 (GaleriesLafayetteOpen2011) + 6 (FrenchOpen2011)"
222	2010PARR01	22	"David Parra Meza"	"11 (MontpellierOpen2011) + 11 (LyonOpen2011)"
222	2011CAST01	22	"Swann Castel"	"22 (CachanOpen2011)"
222	2009ROCH01	21	"Julien Rochette"	"21 (NeptuneOpen2011)"
222	2011DUBO01	21	"Rémi Duboué-Dijon"	"17 (CachanOpen2011) + 4 (LyonOpen2011)"
222	2006GALE01	20	"Arnaud van Galen"	"20 (CachanOpen2011)"
222	2008POTR01	20	"Guillain Potron"	"20 (LyonOpen2011)"
222	2009YAUR01	20	"Robert Yau"	"20 (FrenchOpen2011)"
222	2010DOUS01	20	"Laure Dousset"	"5 (NaonedOpen2011) + 3 (DinsOpen2011) + 7 (BreizhOpen2011) + 5 (BlindOpen2011)"
222	2010MOND01	20	"Pablo Nicolás Oshiro Mondoñedo"	"20 (MontpellierOpen2011)"
222	2010DALM02	19	"Adrià Dalmau López"	"19 (MontpellierOpen2011)"
222	2011COLI01	19	"Maxime Colignon"	"13 (GaleriesLafayetteOpen2011) + 6 (NaonedOpen2011)"
222	2011LONG02	19	"Kevin Longou"	"19 (GaleriesLafayetteOpen2011)"
222	2011LUCI01	19	"Philippe Lucien"	"6 (VesoulOpen2011) + 13 (LyonOpen2011)"
222	2011TROM01	19	"Axel Trombert"	"19 (LyonOpen2011)"
222	2006RISC01	18	"Julien Rischard"	"5 (GaleriesLafayetteOpen2011) + 2 (DolmenOpen2011) + 11 (CachanOpen2011)"
222	2010MOFF02	18	"Zoé de Moffarts"	"4 (DinsOpen2011) + 14 (CachanOpen2011)"
222	2009SHEP01	17	"Daniel Sheppard"	"17 (FrenchOpen2011)"
222	2010FRUY01	17	"Nicolas Fruy"	"17 (DolmenOpen2011)"
222	2011GARD01	17	"Sajan Gardeux"	"10 (GaleriesLafayetteOpen2011) + 7 (CachanOpen2011)"
222	2008AURO01	16	"Sébastien Auroux"	"16 (FrenchOpen2011)"
222	2011TRAN04	16	"Dinh-Anh Tran"	"9 (CachanOpen2011) + 7 (GaleriesLafayetteOpen2011)"
222	2004MASA01	15	"Jesús Masanet García"	"8 (MontpellierOpen2011) + 7 (LyonOpen2011)"
222	2009BONN01	15	"Pauline Bonnaudet"	"6 (BlindOpen2011) + 5 (DolmenOpen2011) + 4 (NaonedOpen2011)"
222	2009FACI01	15	"Radu Faciu"	"15 (LyonOpen2011)"
222	2010LAYE01	15	"Antoine Layec"	"9 (NeptuneOpen2011) + 6 (MontpellierOpen2011)"
222	2011SERV03	15	"Gaël Servignat"	"12 (CachanOpen2011) + 3 (GaleriesLafayetteOpen2011)"
222	2011DASS01	14	"Satyajit Das"	"14 (DolmenOpen2011)"
222	2011HEZA01	14	"Bastien Hézard"	"14 (VesoulOpen2011)"
222	2011HOFF02	14	"Valentin Hoffmann"	"14 (GaleriesLafayetteOpen2011)"
222	2011VELA01	14	"Aurélien Velay"	"14 (MontpellierOpen2011)"
222	2010DELN01	13	"Grégoire Delnott"	"7 (FrenchOpen2011) + 6 (BreizhOpen2011)"
222	2011CUNJ01	13	"Jean-Christophe Le Cun"	"13 (BreizhOpen2011)"
222	2011MATH01	13	"Nicolas Mathieu"	"13 (VesoulOpen2011)"
222	2010ROIG02	12	"Yoann Roig"	"12 (NeptuneOpen2011)"
222	2011BOUV02	12	"Yann Bouveret"	"12 (VesoulOpen2011)"
222	2008ROST01	11	"Salim Rostam"	"11 (BreizhOpen2011)"
222	2011BOUD01	11	"Charly Boudot"	"11 (VesoulOpen2011)"
222	2008CURU01	10	"Antton Curutchet"	"8 (CachanOpen2011) + 2 (LyonOpen2011)"
222	2008GYAN01	10	"Jason Gyani"	"10 (MontpellierOpen2011)"
222	2011LEJE01	10	"Paul Lejeune"	"10 (VesoulOpen2011)"
222	2005ROUX01	9	"Thomas Le Roux"	"9 (BreizhOpen2011)"
222	2008ZOFF01	9	"Tommaso Zoffoli"	"9 (MontpellierOpen2011)"
222	2011DUVO02	9	"Thibaut Duvoid"	"9 (VesoulOpen2011)"
222	2011REYN02	9	"Alban Reynaud"	"9 (LyonOpen2011)"
222	2005SIMO01	8	"Antoine Simon-Chautemps"	"5 (NeptuneOpen2011) + 3 (LyonOpen2011)"
222	2009PONT02	8	"Geoffray Pontet"	"8 (LyonOpen2011)"
222	2011COLL01	8	"Emeric Collot"	"8 (VesoulOpen2011)"
222	2011HENA01	8	"Ludovic Le Henaff"	"5 (BreizhOpen2011) + 3 (FrenchOpen2011)"
222	2011RIMB01	8	"Alexia Rimbert"	"4 (CachanOpen2011) + 2 (BlindOpen2011) + 2 (GaleriesLafayetteOpen2011)"
222	2011VECH01	8	"Benjamin Véchambre"	"8 (DolmenOpen2011)"
222	2010BELL01	7	"Martin Belloir"	"7 (NeptuneOpen2011)"
222	2011KOKA01	7	"Muhammet Kokçu"	"7 (VesoulOpen2011)"
222	2005STUD01	6	"Rafał Studnicki"	"6 (LyonOpen2011)"
222	2007PERD01	6	"Antoine Perdereau"	"6 (DinsOpen2011)"
222	2007POLS01	6	"Olivier Polspoel"	"5 (CachanOpen2011) + 1 (LyonOpen2011)"
222	2010VINC01	6	"Rémi Vincent"	"6 (NeptuneOpen2011)"
222	2011BAST01	6	"Julien Baste"	"6 (CachanOpen2011)"
222	2011LEVY01	6	"Corentin Levy"	"6 (GaleriesLafayetteOpen2011)"
222	2006MATH01	5	"Jean-Louis Mathieu"	"5 (FrenchOpen2011)"
222	2011GUIL02	5	"Rémi Guillemin"	"5 (VesoulOpen2011)"
222	2011HINO01	5	"Rafa Serrano Hinojosa"	"5 (MontpellierOpen2011)"
222	2011MICA01	5	"Anthony Micault"	"4 (BreizhOpen2011) + 1 (NaonedOpen2011)"
222	2009BRUS01	4	"Berit Brüster"	"4 (FrenchOpen2011)"
222	2011BOUV01	4	"Sarah Bouveret"	"4 (VesoulOpen2011)"
222	2011DOIN01	4	"Pierre Doinel"	"1 (DinsOpen2011) + 1 (DolmenOpen2011) + 1 (BreizhOpen2011) + 1 (FrenchOpen2011)"
222	2011POUL01	4	"Killian Poulet"	"2 (DinsOpen2011) + 2 (BreizhOpen2011)"
222	2011PUYF02	4	"Guilhem Puyfoulhoux"	"4 (MontpellierOpen2011)"
222	2008CIRN01	3	"Fabrizio Cirnigliaro"	"3 (MontpellierOpen2011)"
222	2010KOHL01	3	"Brice Kohler"	"3 (VesoulOpen2011)"
222	2010ROIG01	3	"Nicolas Roig"	"3 (NeptuneOpen2011)"
222	2011BEAU01	3	"Francois Beaussier"	"3 (BlindOpen2011)"
222	2011BLOC01	3	"Michel Blockelet"	"3 (CachanOpen2011)"
222	2011RAMY01	3	"Xavier Rémy"	"3 (BreizhOpen2011)"
222	2009PETI02	2	"Laura Petitjean"	"2 (MontpellierOpen2011)"
222	2011PHIL02	2	"Valentin Philiponet"	"2 (VesoulOpen2011)"
222	2011TCHA01	2	"Alice Tchang"	"2 (CachanOpen2011)"
222	2011DUVO01	1	"Aude Duvoid"	"1 (VesoulOpen2011)"
222	2011LAFO01	1	"Thomas Laforge"	"1 (NeptuneOpen2011)"
222	2011LUWU01	1	"Wu Yun Lu"	"1 (BlindOpen2011)"
222	2011SERV01	1	"Mathieu Servonnet"	"1 (MontpellierOpen2011)"
222	2011VALU01	1	"Clelia Valuy"	"1 (CachanOpen2011)"
333	2008HANK01	249	"Kanneti Sae Han (คันธ์เนตี แซ่ห่าน)"	"69 (GaleriesLafayetteOpen2011) + 28 (BreizhOpen2011) + 40 (MontpellierOpen2011) + 24 (DolmenOpen2011) + 36 (FrenchOpen2011) + 19 (DinsOpen2011) + 33 (NeptuneOpen2011)"
333	2004GALL02	206	"Clément Gallet"	"26 (CachanOpen2011) + 49 (GaleriesLafayetteOpen2011) + 26 (LyonOpen2011) + 34 (VesoulOpen2011) + 24 (MontpellierOpen2011) + 26 (FrenchOpen2011) + 21 (BreizhOpen2011)"
333	2009STIE02	177	"Olivier Stietel"	"30 (CachanOpen2011) + 14 (DolmenOpen2011) + 26 (MontpellierOpen2011) + 13 (DinsOpen2011) + 26 (NeptuneOpen2011) + 50 (GaleriesLafayetteOpen2011) + 18 (BreizhOpen2011)"
333	2006JACQ01	165	"Thibaut Jacquinot"	"34 (FrenchOpen2011) + 27 (BreizhOpen2011) + 68 (GaleriesLafayetteOpen2011) + 36 (LyonOpen2011)"
333	2010DESJ01	160	"Jules Desjardin"	"31 (NeptuneOpen2011) + 20 (BlindOpen2011) + 65 (GaleriesLafayetteOpen2011) + 13 (NaonedOpen2011) + 31 (FrenchOpen2011)"
333	2008VIRO01	144	"Philippe Virouleau"	"34 (LyonOpen2011) + 17 (DolmenOpen2011) + 30 (MontpellierOpen2011) + 12 (NaonedOpen2011) + 28 (NeptuneOpen2011) + 23 (BlindOpen2011)"
333	2007LEMO01	142	"Laetitia Lemoine"	"20 (LyonOpen2011) + 46 (GaleriesLafayetteOpen2011) + 16 (MontpellierOpen2011) + 36 (VesoulOpen2011) + 24 (NeptuneOpen2011)"
333	2010ESTU01	142	"Rémi Esturoune"	"31 (LyonOpen2011) + 28 (CachanOpen2011) + 28 (FrenchOpen2011) + 55 (GaleriesLafayetteOpen2011)"
333	2007DUSS01	141	"Gaël Dusser"	"33 (MontpellierOpen2011) + 17 (DinsOpen2011) + 30 (FrenchOpen2011) + 16 (DolmenOpen2011) + 23 (BreizhOpen2011) + 22 (BlindOpen2011)"
333	2008COUR01	134	"François Courtès"	"15 (MontpellierOpen2011) + 35 (GaleriesLafayetteOpen2011) + 14 (LyonOpen2011) + 28 (VesoulOpen2011) + 11 (BlindOpen2011) + 20 (CachanOpen2011) + 11 (NeptuneOpen2011)"
333	2010KADD01	133	"Abdelhak Kaddour"	"61 (GaleriesLafayetteOpen2011) + 37 (VesoulOpen2011) + 35 (LyonOpen2011)"
333	2009PETI01	132	"Loïc Petit"	"22 (MontpellierOpen2011) + 21 (NeptuneOpen2011) + 40 (GaleriesLafayetteOpen2011) + 18 (LyonOpen2011) + 31 (VesoulOpen2011)"
333	2010OLIV01	127	"Auguste Olivry"	"28 (LyonOpen2011) + 35 (MontpellierOpen2011) + 32 (CachanOpen2011) + 32 (FrenchOpen2011)"
333	2008LEME01	120	"Pierre Lemerle"	"22 (DolmenOpen2011) + 58 (GaleriesLafayetteOpen2011) + 40 (VesoulOpen2011)"
333	2010CULL01	115	"Victor Cullot"	"20 (NeptuneOpen2011) + 36 (GaleriesLafayetteOpen2011) + 6 (NaonedOpen2011) + 29 (VesoulOpen2011) + 24 (FrenchOpen2011)"
333	2004SECH01	111	"François Sechet"	"53 (GaleriesLafayetteOpen2011) + 29 (FrenchOpen2011) + 29 (CachanOpen2011)"
333	2011LEBA01	111	"Fabien Lebailly"	"19 (BlindOpen2011) + 12 (DolmenOpen2011) + 11 (DinsOpen2011) + 60 (GaleriesLafayetteOpen2011) + 9 (NaonedOpen2011)"
333	2009LEFE01	108	"Quentin Lefebvre"	"59 (GaleriesLafayetteOpen2011) + 27 (CachanOpen2011) + 22 (NeptuneOpen2011)"
333	2004CHAM01	105	"Edouard Chambon"	"67 (GaleriesLafayetteOpen2011) + 38 (LyonOpen2011)"
333	2008PIAU01	105	"Antoine Piau"	"26 (BreizhOpen2011) + 14 (NaonedOpen2011) + 24 (BlindOpen2011) + 23 (DolmenOpen2011) + 18 (DinsOpen2011)"
333	2007WATI01	102	"Thomas Watiotienne"	"66 (GaleriesLafayetteOpen2011) + 36 (MontpellierOpen2011)"
333	2010BOUV01	100	"Pierre Bouvier"	"15 (LyonOpen2011) + 14 (MontpellierOpen2011) + 39 (GaleriesLafayetteOpen2011) + 6 (NeptuneOpen2011) + 26 (VesoulOpen2011)"
333	2004ROUX01	95	"Gilles Roux"	"64 (GaleriesLafayetteOpen2011) + 31 (CachanOpen2011)"
333	2008CABA03	95	"Jakub Cabaj"	"33 (LyonOpen2011) + 62 (GaleriesLafayetteOpen2011)"
333	2009TISS01	94	"Lina Tissier"	"21 (MontpellierOpen2011) + 19 (FrenchOpen2011) + 12 (BreizhOpen2011) + 42 (GaleriesLafayetteOpen2011)"
333	2008ERBI01	93	"Guillaume Erbibou"	"17 (BreizhOpen2011) + 13 (BlindOpen2011) + 11 (DolmenOpen2011) + 48 (GaleriesLafayetteOpen2011) + 4 (NaonedOpen2011)"
333	2008SECH01	93	"Amaury Sechet"	"54 (GaleriesLafayetteOpen2011) + 23 (CachanOpen2011) + 16 (BlindOpen2011)"
333	2009WACH02	91	"Julien Wachter"	"25 (NeptuneOpen2011) + 39 (VesoulOpen2011) + 27 (LyonOpen2011)"
333	2008MORE02	89	"Hippolyte Moreau"	"21 (BlindOpen2011) + 20 (BreizhOpen2011) + 16 (DinsOpen2011) + 21 (DolmenOpen2011) + 11 (NaonedOpen2011)"
333	2007PERD01	86	"Antoine Perdereau"	"16 (BreizhOpen2011) + 14 (DinsOpen2011) + 25 (FrenchOpen2011) + 8 (DolmenOpen2011) + 23 (MontpellierOpen2011)"
333	2010CAUD01	84	"Raphaël Cauderlier"	"7 (NeptuneOpen2011) + 16 (CachanOpen2011) + 16 (FrenchOpen2011) + 11 (BreizhOpen2011) + 34 (GaleriesLafayetteOpen2011)"
333	2009DOUS03	77	"Valentin Doussin"	"15 (DolmenOpen2011) + 15 (DinsOpen2011) + 19 (BreizhOpen2011) + 10 (NaonedOpen2011) + 18 (BlindOpen2011)"
333	2009MARC01	75	"Alban Marchal"	"19 (NeptuneOpen2011) + 32 (VesoulOpen2011) + 24 (LyonOpen2011)"
333	2010FOUL01	73	"Lucas Foulon-Mongaï"	"51 (GaleriesLafayetteOpen2011) + 22 (FrenchOpen2011)"
333	2011PHIL01	71	"Alexandre Philiponet"	"41 (GaleriesLafayetteOpen2011) + 30 (VesoulOpen2011)"
333	2008POTR01	69	"Guillain Potron"	"37 (LyonOpen2011) + 32 (CachanOpen2011)"
333	2004FONT01	66	"Benoît Fontaine"	"43 (GaleriesLafayetteOpen2011) + 23 (FrenchOpen2011)"
333	2011GARD01	64	"Sajan Gardeux"	"45 (GaleriesLafayetteOpen2011) + 19 (CachanOpen2011)"
333	2011PIHE01	63	"Raphaël Pihet"	"63 (GaleriesLafayetteOpen2011)"
333	2006MATH01	61	"Jean-Louis Mathieu"	"24 (GaleriesLafayetteOpen2011) + 12 (FrenchOpen2011) + 25 (VesoulOpen2011)"
333	2009VERM01	61	"Olivier Vermersch"	"17 (FrenchOpen2011) + 15 (CachanOpen2011) + 29 (GaleriesLafayetteOpen2011)"
333	2010KOHL02	60	"Erwan Kohler"	"38 (VesoulOpen2011) + 22 (BreizhOpen2011)"
333	2009GUIL01	58	"Kevin Guillaumond"	"25 (MontpellierOpen2011) + 21 (LyonOpen2011) + 12 (NeptuneOpen2011)"
333	2009LEVY02	58	"Hugo Lévy"	"27 (NeptuneOpen2011) + 31 (MontpellierOpen2011)"
333	2010JACQ01	58	"Anthony Jacquemin"	"32 (LyonOpen2011) + 26 (NeptuneOpen2011)"
333	2010DROU01	57	"Vincent Drouot"	"57 (GaleriesLafayetteOpen2011)"
333	2010DUVE01	56	"Thomas Duvernay"	"56 (GaleriesLafayetteOpen2011)"
333	2007BOUR01	54	"Simon Bourigault"	"37 (GaleriesLafayetteOpen2011) + 17 (NeptuneOpen2011)"
333	2011HOFF02	52	"Valentin Hoffmann"	"52 (GaleriesLafayetteOpen2011)"
333	2008GOUB01	50	"Benoît Goubin"	"33 (GaleriesLafayetteOpen2011) + 17 (CachanOpen2011)"
333	2008LAUR01	47	"Mario Laurent"	"29 (NeptuneOpen2011) + 18 (DolmenOpen2011)"
333	2010BALA01	47	"Roxane Balan"	"12 (BlindOpen2011) + 8 (BreizhOpen2011) + 7 (DolmenOpen2011) + 14 (FrenchOpen2011) + 6 (DinsOpen2011)"
333	2010GAUT01	47	"Yoann Gauthier"	"47 (GaleriesLafayetteOpen2011)"
333	2005SIMO01	45	"Antoine Simon-Chautemps"	"23 (NeptuneOpen2011) + 22 (LyonOpen2011)"
333	2008CURU01	45	"Antton Curutchet"	"23 (LyonOpen2011) + 22 (CachanOpen2011)"
333	2011LONG02	44	"Kevin Longou"	"44 (GaleriesLafayetteOpen2011)"
333	2011TRAN04	44	"Dinh-Anh Tran"	"12 (CachanOpen2011) + 32 (GaleriesLafayetteOpen2011)"
333	2010VALO01	42	"Clément Valot"	"10 (DinsOpen2011) + 8 (NaonedOpen2011) + 24 (CachanOpen2011)"
333	2011DUBO01	42	"Rémi Duboué-Dijon"	"29 (LyonOpen2011) + 13 (CachanOpen2011)"
333	2008BARA01	39	"Bence Barát"	"39 (LyonOpen2011)"
333	2009MORI05	39	"Paolo Moriello"	"39 (MontpellierOpen2011)"
333	2011PATT01	39	"Lilian Pattier"	"14 (CachanOpen2011) + 25 (GaleriesLafayetteOpen2011)"
333	2008ZOFF01	38	"Tommaso Zoffoli"	"38 (MontpellierOpen2011)"
333	2011BRAR01	38	"Alexandre Brard"	"38 (GaleriesLafayetteOpen2011)"
333	2007POLI01	37	"Lorenzo Vigani Poli"	"37 (MontpellierOpen2011)"
333	2009DURA01	37	"Carole Duray"	"9 (BreizhOpen2011) + 8 (DinsOpen2011) + 20 (FrenchOpen2011)"
333	2009PONT02	37	"Geoffray Pontet"	"19 (LyonOpen2011) + 18 (NeptuneOpen2011)"
333	2010DELN01	36	"Grégoire Delnott"	"21 (FrenchOpen2011) + 15 (BreizhOpen2011)"
333	2011COLI01	36	"Maxime Colignon"	"5 (NaonedOpen2011) + 31 (GaleriesLafayetteOpen2011)"
333	2005AKKE01	35	"Erik Akkersdijk"	"35 (CachanOpen2011)"
333	2006RISC01	35	"Julien Rischard"	"30 (GaleriesLafayetteOpen2011) + 5 (DolmenOpen2011)"
333	2009YAUR01	35	"Robert Yau"	"35 (FrenchOpen2011)"
333	2010GRAB01	35	"Daniel Grabski"	"35 (VesoulOpen2011)"
333	2010MOND01	34	"Pablo Nicolás Oshiro Mondoñedo"	"34 (MontpellierOpen2011)"
333	2011CAST01	34	"Swann Castel"	"34 (CachanOpen2011)"
333	2007GOUL01	33	"Joey Gouly"	"33 (CachanOpen2011)"
333	2009SHEP01	33	"Daniel Sheppard"	"33 (FrenchOpen2011)"
333	2011HEZA01	33	"Bastien Hézard"	"33 (VesoulOpen2011)"
333	2011LUCI01	33	"Philippe Lucien"	"24 (VesoulOpen2011) + 9 (LyonOpen2011)"
333	2011SERV03	33	"Gaël Servignat"	"11 (CachanOpen2011) + 22 (GaleriesLafayetteOpen2011)"
333	2008BAOY01	32	"Ting Sheng Bao Yang"	"32 (MontpellierOpen2011)"
333	2008CHOT01	32	"Maxime Chotard"	"25 (BreizhOpen2011) + 7 (NaonedOpen2011)"
333	2009ROCH01	32	"Julien Rochette"	"32 (NeptuneOpen2011)"
333	2010DUON01	30	"Tuan Nghia Duong"	"30 (NeptuneOpen2011)"
333	2011TROM01	30	"Axel Trombert"	"30 (LyonOpen2011)"
333	2009GARC04	29	"Pau Vela García"	"29 (MontpellierOpen2011)"
333	2011LEVY01	29	"Corentin Levy"	"21 (GaleriesLafayetteOpen2011) + 8 (CachanOpen2011)"
333	2005LUCZ01	28	"Grzegorz Łuczyna"	"28 (MontpellierOpen2011)"
333	2010PARR01	28	"David Parra Meza"	"18 (MontpellierOpen2011) + 10 (LyonOpen2011)"
333	2011BARO01	28	"Yoann Baron"	"13 (LyonOpen2011) + 15 (NeptuneOpen2011)"
333	2011IYER02	28	"Thomas Iyer"	"28 (GaleriesLafayetteOpen2011)"
